date,DDD_CAR,DDD_X,FF_AVG,FF_X,RH_AVG,RR,SS,TAVG,TN,TX
2010-10-31,NW,315.0,0.0,2.0,82.0,67.0,5.3,21.9,19.0,25.8
2010-11-01,W ,270.0,0.0,2.0,84.0,0.0,1.7,22.1,19.0,26.6
2010-11-02,W ,270.0,0.0,2.0,82.0,0.0,0.7,22.2,20.0,26.5
2010-11-03,SE,135.0,1.0,5.0,79.0,,3.2,22.0,19.0,27.4
2010-11-04,W ,270.0,1.0,3.0,88.0,1.0,3.3,20.7,19.0,25.4
2010-11-05,SE,135.0,0.0,3.0,87.0,30.0,0.7,21.8,19.0,26.1
2010-11-06,NW,315.0,0.0,3.0,78.0,1.0,0.3,22.6,19.0,27.4
2010-11-07,E ,90.0,0.0,3.0,84.0,0.0,1.7,21.4,19.0,25.4
2010-11-08,S ,180.0,0.0,3.0,89.0,2.0,0.5,20.8,19.0,26.1
2010-11-09,SW,225.0,1.0,4.0,87.0,3.0,0.0,21.6,18.0,27.4
2010-11-10,W ,270.0,0.0,2.0,85.0,6.0,4.4,21.9,18.0,25.8
2010-11-11,E ,90.0,0.0,3.0,72.0,0.0,3.2,23.3,20.0,27.2
2010-11-12,SE,135.0,0.0,1.0,80.0,,3.7,22.6,19.0,27.2
2010-11-13,NE,45.0,2.0,6.0,92.0,5.0,2.3,20.5,19.0,24.8
2010-11-14,NW,315.0,0.0,2.0,89.0,57.0,0.9,20.8,19.0,24.2
2010-11-15,NW,315.0,0.0,2.0,85.0,6.0,0.3,21.3,19.0,25.4
2010-11-16,W ,270.0,0.0,2.0,87.0,2.0,1.1,20.5,19.0,25.0
2010-11-17,S ,180.0,0.0,3.0,86.0,17.0,0.7,21.3,19.0,24.7
2010-11-18,SE,135.0,0.0,2.0,86.0,0.0,1.7,21.7,20.0,25.9
2010-11-19,N ,360.0,0.0,2.0,89.0,6.0,1.5,21.8,19.0,25.6
2010-11-20,W ,270.0,0.0,2.0,89.0,4.0,1.1,21.9,19.0,26.5
2010-11-21,NW,315.0,0.0,3.0,89.0,7.0,3.9,21.2,19.0,26.4
2010-11-22,NW,315.0,0.0,2.0,83.0,9.0,1.5,22.0,18.0,25.8
2010-11-23,NW,315.0,0.0,2.0,95.0,1.0,3.0,21.0,18.0,24.2
2010-11-24,SW,225.0,0.0,2.0,88.0,1.0,0.3,21.8,20.0,25.8
2010-11-25,NW,315.0,1.0,4.0,92.0,28.0,1.3,20.6,18.0,25.6
2010-11-26,NW,315.0,0.0,2.0,92.0,53.0,1.3,21.1,20.0,23.9
2010-11-27,W ,270.0,0.0,2.0,90.0,1.0,0.0,20.7,19.0,25.3
2010-11-28,S ,180.0,1.0,4.0,92.0,14.0,2.5,20.7,19.0,24.6
2010-11-29,W ,270.0,0.0,2.0,86.0,30.0,1.8,21.6,19.0,26.1
2010-11-30,NW,315.0,0.0,3.0,86.0,2.0,2.6,21.6,19.0,26.1
2010-12-01,NW,315.0,1.0,4.0,86.0,5.0,2.2,21.0,19.0,24.8
2010-12-02,NW,315.0,0.0,2.0,86.0,38.0,2.4,22.1,20.0,25.8
2010-12-03,NW,315.0,0.0,3.0,90.0,,2.5,21.9,19.0,26.2
2010-12-04,NW,315.0,0.0,3.0,92.0,8.0,2.4,20.6,19.0,25.4
2010-12-05,S ,180.0,1.0,4.0,90.0,28.0,1.7,21.8,19.0,26.1
2010-12-06,NW,315.0,0.0,3.0,90.0,9.0,2.1,20.9,19.0,25.6
2010-12-07,SE,135.0,0.0,2.0,92.0,38.0,0.1,20.6,19.0,26.0
2010-12-08,S ,180.0,1.0,4.0,86.0,5.0,0.5,21.1,19.0,25.5
2010-12-09,W ,270.0,1.0,4.0,78.0,13.0,1.8,21.8,19.0,27.1
2010-12-10,W ,270.0,2.0,8.0,87.0,3.0,0.9,20.8,19.0,25.6
2010-12-11,NW,315.0,1.0,5.0,92.0,9.0,0.7,19.3,19.0,25.2
2010-12-12,S ,180.0,1.0,4.0,91.0,5.0,0.0,19.8,18.0,25.4
2010-12-13,NW,315.0,2.0,8.0,82.0,1.0,0.2,21.4,18.0,24.6
2010-12-14,W ,270.0,1.0,5.0,89.0,0.0,2.0,20.4,19.0,21.7
2010-12-15,W ,270.0,0.0,3.0,86.0,19.0,0.0,21.0,19.0,24.8
2010-12-16,W ,270.0,1.0,3.0,92.0,5.0,1.6,19.5,18.0,23.4
2010-12-17,W ,270.0,1.0,4.0,87.0,23.0,0.0,20.5,19.0,22.8
2010-12-18,NW,315.0,1.0,4.0,79.0,13.0,0.0,21.3,18.0,25.1
2010-12-19,W ,270.0,0.0,3.0,76.0,16.0,2.2,21.9,19.0,26.2
2010-12-20,W ,270.0,0.0,3.0,91.0,3.0,3.3,19.8,19.0,22.3
2010-12-21,W ,270.0,0.0,2.0,92.0,1.0,0.0,19.9,17.0,24.1
2010-12-22,NW,315.0,2.0,8.0,86.0,7.0,0.9,20.0,18.0,24.0
2010-12-23,W ,270.0,1.0,4.0,90.0,9.0,0.2,20.4,18.0,24.8
2010-12-24,NW,315.0,1.0,3.0,86.0,2.0,2.4,21.6,19.0,24.8
2010-12-25,E ,90.0,0.0,2.0,83.0,,2.1,20.9,19.0,24.5
2010-12-26,S ,180.0,0.0,1.0,82.0,2.0,3.3,20.3,19.0,23.7
2010-12-27,W ,270.0,0.0,3.0,81.0,6.0,0.2,20.2,19.0,24.8
2010-12-28,W ,270.0,1.0,3.0,90.0,8.0,0.0,20.0,18.0,24.2
2010-12-29,W ,270.0,1.0,5.0,79.0,,0.6,21.2,19.0,24.7
2010-12-30,NW,315.0,1.0,5.0,94.0,,0.1,20.3,18.0,24.9
2010-12-31,W ,270.0,1.0,4.0,90.0,15.0,0.0,20.8,18.0,25.1
2011-01-01,W ,270.0,1.0,4.0,85.0,1.0,0.3,21.0,19.0,24.1
2011-01-02,NW,315.0,1.0,3.0,81.0,7.0,0.2,21.1,19.0,23.9
2011-01-03,NW,315.0,2.0,6.0,92.0,0.0,0.9,19.8,19.0,23.8
2011-01-04,W ,270.0,1.0,4.0,90.0,10.0,0.0,20.3,18.0,24.0
2011-01-05,W ,270.0,1.0,3.0,90.0,6.0,0.6,20.8,18.0,24.1
2011-01-06,S ,180.0,0.0,2.0,90.0,10.0,0.0,20.6,18.0,24.0
2011-01-07,W ,270.0,0.0,3.0,94.0,10.0,0.7,20.2,18.0,22.0
2011-01-08,W ,270.0,0.0,2.0,88.0,,0.0,20.5,19.0,23.0
2011-01-09,NW,315.0,0.0,2.0,95.0,1.0,0.0,20.0,19.0,23.0
2011-01-10,W ,270.0,0.0,2.0,85.0,99.0,0.0,20.5,18.0,24.0
2011-01-11,NW,315.0,2.0,6.0,90.0,1.0,1.2,19.8,18.0,21.5
2011-01-12,W ,270.0,2.0,6.0,88.0,10.0,0.0,20.1,19.0,22.1
2011-01-13,W ,270.0,1.0,4.0,88.0,19.0,0.0,20.4,18.0,23.5
2011-01-14,S ,180.0,1.0,4.0,72.0,45.0,0.8,21.5,19.0,24.2
2011-01-15,W ,270.0,1.0,4.0,82.0,0.0,1.1,20.6,19.0,23.7
2011-01-16,SW,225.0,1.0,4.0,87.0,7.0,0.0,20.0,19.0,23.8
2011-01-17,W ,270.0,0.0,3.0,95.0,4.0,0.0,19.8,19.0,23.0
2011-01-18,W ,270.0,0.0,3.0,93.0,14.0,0.0,19.7,18.0,21.4
2011-01-19,NW,315.0,0.0,3.0,90.0,3.0,0.0,20.7,19.0,24.2
2011-01-20,W ,270.0,1.0,6.0,84.0,,2.9,20.5,18.0,23.2
2011-01-21,NW,315.0,0.0,2.0,88.0,1.0,0.4,20.0,19.0,22.0
2011-01-22,NW,315.0,0.0,1.0,90.0,1.0,0.0,20.4,19.0,24.4
2011-01-23,SE,135.0,0.0,2.0,91.0,5.0,0.7,19.9,18.0,24.0
2011-01-24,W ,270.0,0.0,2.0,87.0,68.0,0.1,20.1,17.0,23.4
2011-01-25,NW,315.0,1.0,5.0,91.0,1.0,1.3,20.5,18.0,23.8
2011-01-26,NW,315.0,1.0,3.0,90.0,0.0,0.7,20.3,18.0,24.9
2011-01-27,W ,270.0,0.0,3.0,89.0,24.0,2.9,20.6,18.0,24.6
2011-01-28,NW,315.0,1.0,4.0,96.0,34.0,2.5,20.1,18.0,21.5
2011-01-29,W ,270.0,0.0,2.0,90.0,4.0,0.0,20.2,18.0,23.8
2011-01-30,W ,270.0,1.0,5.0,74.0,4.0,0.4,21.9,18.0,26.4
2011-01-31,SW,225.0,1.0,4.0,83.0,0.0,4.8,21.8,18.0,25.0
2011-02-01,W ,270.0,1.0,4.0,92.0,0.0,4.2,19.7,18.0,22.8
2011-02-02,NW,315.0,0.0,2.0,86.0,34.0,0.9,20.4,18.0,23.0
2011-02-03,W ,270.0,0.0,1.0,90.0,12.0,2.6,20.4,18.0,21.6
2011-02-04,E ,90.0,0.0,2.0,96.0,8.0,0.0,19.3,19.0,21.2
2011-02-05,W ,270.0,1.0,3.0,93.0,30.0,0.0,22.2,18.0,23.0
2011-02-06,NW,315.0,0.0,2.0,90.0,8.0,0.0,20.4,19.0,24.8
2011-02-07,S ,180.0,1.0,4.0,94.0,10.0,1.1,19.8,18.0,21.6
2011-02-08,W ,270.0,1.0,3.0,88.0,6.0,0.0,20.9,18.0,24.8
2011-02-09,SW,315.0,0.0,2.0,66.0,15.0,1.7,21.6,18.0,26.0
2011-02-10,S ,180.0,0.0,2.0,75.0,0.0,4.2,22.2,19.0,26.0
2011-02-11,NW,315.0,1.0,4.0,79.0,0.0,2.8,21.4,19.0,25.4
2011-02-12,NW,315.0,1.0,3.0,84.0,0.0,4.5,21.5,19.0,24.4
2011-02-13,NW,315.0,1.0,3.0,82.0,5.0,3.3,21.4,19.0,27.6
2011-02-14,NW,315.0,0.0,2.0,89.0,19.0,4.8,20.9,19.0,23.8
2011-02-15,NW,315.0,1.0,4.0,88.0,19.0,0.3,20.5,19.0,24.0
2011-02-16,SE,135.0,0.0,1.0,88.0,0.0,0.0,20.6,19.0,25.3
2011-02-17,W ,270.0,0.0,3.0,84.0,19.0,2.0,21.2,19.0,25.6
2011-02-18,W ,270.0,1.0,4.0,80.0,,3.7,21.8,20.0,26.1
2011-02-19,NW,315.0,1.0,4.0,83.0,3.0,4.7,22.0,20.0,25.8
2011-02-20,W ,270.0,0.0,3.0,68.0,0.0,5.6,22.0,19.0,26.0
2011-02-21,W ,270.0,1.0,5.0,78.0,0.0,6.6,21.9,19.0,25.4
2011-02-22,W ,270.0,1.0,3.0,81.0,0.0,3.7,21.4,19.0,26.3
2011-02-23,W ,270.0,1.0,3.0,80.0,0.0,0.8,21.3,19.0,25.2
2011-02-24,NW,315.0,1.0,3.0,82.0,0.0,5.2,20.6,19.0,24.6
2011-02-25,NW,315.0,2.0,6.0,86.0,,1.1,20.1,19.0,25.7
2011-02-26,W ,270.0,0.0,1.0,85.0,4.0,0.0,21.2,19.0,24.4
2011-02-27,W ,270.0,1.0,3.0,94.0,8.0,0.1,19.5,19.0,22.8
2011-02-28,NW,315.0,0.0,2.0,97.0,65.0,0.5,,,
2011-03-01,W ,270.0,1.0,4.0,70.0,20.0,0.0,21.8,18.0,25.1
2011-03-02,W ,270.0,1.0,3.0,56.0,1.0,0.5,22.3,19.0,26.7
2011-03-03,W ,270.0,2.0,6.0,88.0,0.0,0.3,20.2,19.0,23.0
2011-03-04,NW,315.0,0.0,3.0,90.0,10.0,1.2,20.4,19.0,24.2
2011-03-05,W ,270.0,0.0,2.0,95.0,7.0,1.1,19.4,19.0,20.6
2011-03-06,NW,315.0,1.0,4.0,86.0,15.0,0.2,20.7,19.0,25.2
2011-03-07,W ,270.0,0.0,2.0,79.0,15.0,2.1,21.8,19.0,26.0
2011-03-08,W ,270.0,0.0,2.0,89.0,0.0,3.9,20.1,19.0,27.4
2011-03-09,W ,270.0,0.0,2.0,89.0,14.0,1.1,21.3,18.0,23.9
2011-03-10,W ,270.0,0.0,3.0,88.0,16.0,2.3,20.9,19.0,25.4
2011-03-11,S ,180.0,0.0,2.0,84.0,3.0,1.9,21.5,19.0,25.4
2011-03-12,W ,270.0,0.0,3.0,74.0,10.0,1.1,22.0,19.0,27.0
2011-03-13,W ,270.0,0.0,3.0,77.0,,3.7,21.9,19.0,26.7
2011-03-14,NW,315.0,1.0,4.0,68.0,6.0,2.6,23.0,19.0,27.4
2011-03-15,SW,225.0,2.0,6.0,84.0,0.0,2.9,21.0,19.0,25.0
2011-03-16,W ,270.0,0.0,2.0,78.0,3.0,1.7,21.8,18.0,27.6
2011-03-17,NW,315.0,1.0,3.0,78.0,0.0,6.2,22.2,18.0,27.4
2011-03-18,NW,315.0,1.0,5.0,84.0,25.0,4.5,21.8,18.0,27.0
2011-03-19,E ,90.0,0.0,3.0,88.0,3.0,4.5,21.1,18.0,25.0
2011-03-20,W ,270.0,0.0,1.0,90.0,7.0,2.9,21.2,19.0,25.0
2011-03-21,W ,270.0,1.0,2.0,86.0,3.0,0.7,21.0,19.0,25.0
2011-03-22,S ,180.0,0.0,2.0,82.0,1.0,1.2,21.2,19.0,25.6
2011-03-23,W ,270.0,1.0,5.0,86.0,0.0,0.4,20.9,19.0,24.6
2011-03-24,W ,270.0,1.0,4.0,82.0,,0.2,21.4,20.0,26.1
2011-03-25,S ,180.0,1.0,3.0,91.0,8.0,3.0,20.5,19.0,23.8
2011-03-26,NW,315.0,1.0,5.0,92.0,19.0,0.5,20.4,20.0,23.8
2011-03-27,NW,315.0,1.0,3.0,88.0,4.0,0.0,20.9,18.0,24.8
2011-03-28,NW,315.0,0.0,3.0,85.0,4.0,0.5,21.1,19.0,25.4
2011-03-29,W ,270.0,0.0,3.0,84.0,0.0,0.3,21.0,19.0,25.8
2011-03-30,S ,180.0,1.0,3.0,97.0,10.0,1.7,19.3,19.0,22.1
2011-03-31,NW,315.0,1.0,4.0,86.0,21.0,0.0,20.4,18.0,25.3
2011-04-01,NW,315.0,2.0,9.0,85.0,8.0,1.3,21.6,19.0,25.0
2011-04-02,W ,270.0,0.0,2.0,76.0,0.0,0.8,22.7,20.0,26.6
2011-04-03,W ,270.0,0.0,2.0,78.0,0.0,5.7,22.1,19.0,25.2
2011-04-04,W ,270.0,0.0,2.0,83.0,4.0,1.4,21.8,20.0,25.2
2011-04-05,NW,315.0,1.0,4.0,80.0,6.0,3.8,21.8,18.0,25.7
2011-04-06,W ,270.0,0.0,3.0,84.0,6.0,3.3,21.5,18.0,27.1
2011-04-07,W ,270.0,0.0,3.0,82.0,2.0,5.2,21.8,19.0,27.2
2011-04-08,W ,270.0,0.0,3.0,83.0,0.0,4.2,21.8,19.0,26.0
2011-04-09,NW,315.0,1.0,3.0,86.0,3.0,2.5,21.5,19.0,25.6
2011-04-10,W ,270.0,1.0,3.0,84.0,0.0,1.0,21.9,19.0,27.0
2011-04-11,W ,270.0,0.0,3.0,84.0,1.0,3.7,20.9,19.0,27.4
2011-04-12,W ,270.0,1.0,4.0,86.0,8.0,1.7,21.3,19.0,25.4
2011-04-13,NW,315.0,0.0,3.0,82.0,4.0,0.4,21.5,18.0,26.3
2011-04-14,W ,270.0,1.0,4.0,84.0,0.0,2.3,20.7,19.0,25.0
2011-04-15,W ,270.0,0.0,2.0,83.0,20.0,2.2,20.9,18.0,26.6
2011-04-16,W ,270.0,1.0,3.0,81.0,0.0,2.7,21.3,18.0,26.6
2011-04-17,W ,270.0,0.0,3.0,83.0,1.0,2.4,21.4,18.0,27.0
2011-04-18,W ,270.0,0.0,3.0,86.0,0.0,3.5,20.1,18.0,26.2
2011-04-19,SW,225.0,0.0,2.0,82.0,1.0,3.4,22.0,19.0,26.6
2011-04-20,NW,315.0,1.0,3.0,87.0,0.0,2.4,21.5,19.0,24.9
2011-04-21,NW,315.0,1.0,3.0,89.0,9.0,1.9,21.0,19.0,25.8
2011-04-22,W ,270.0,0.0,3.0,91.0,29.0,1.3,20.5,19.0,25.8
2011-04-23,SW,225.0,1.0,5.0,92.0,10.0,0.0,20.6,19.0,25.5
2011-04-24,W ,270.0,0.0,3.0,93.0,13.0,0.4,20.8,19.0,23.8
2011-04-25,W ,270.0,0.0,3.0,90.0,19.0,0.0,20.9,18.0,25.8
2011-04-26,W ,270.0,0.0,1.0,92.0,17.0,2.8,20.5,19.0,24.6
2011-04-27,SW,225.0,0.0,2.0,92.0,9.0,1.7,21.1,19.0,25.8
2011-04-28,W ,270.0,0.0,2.0,86.0,8.0,0.7,21.6,18.0,25.4
2011-04-29,W ,270.0,0.0,3.0,89.0,7.0,0.3,21.0,19.0,25.0
2011-04-30,S ,180.0,1.0,4.0,91.0,34.0,1.1,21.0,19.0,25.1
2011-05-01,NW,315.0,0.0,2.0,88.0,10.0,0.0,21.0,19.0,25.2
2011-05-02,W ,270.0,0.0,2.0,84.0,12.0,0.0,21.6,19.0,26.7
2011-05-03,W ,270.0,1.0,3.0,85.0,2.0,0.1,21.3,19.0,25.9
2011-05-04,W ,270.0,0.0,3.0,73.0,0.0,3.2,22.7,19.0,28.2
2011-05-05,NW,315.0,1.0,5.0,86.0,1.0,5.4,21.2,20.0,28.0
2011-05-06,W ,270.0,0.0,2.0,86.0,10.0,0.0,21.5,19.0,25.7
2011-05-07,NW,315.0,0.0,3.0,95.0,25.0,1.4,20.1,19.0,22.2
2011-05-08,SE,135.0,0.0,2.0,95.0,30.0,0.0,20.7,19.0,23.7
2011-05-09,NW,315.0,0.0,2.0,82.0,2.0,0.5,21.9,18.0,26.4
2011-05-10,NW,315.0,0.0,2.0,87.0,0.0,4.7,21.7,19.0,26.4
2011-05-11,NW,315.0,1.0,3.0,84.0,4.0,2.5,22.4,19.0,27.0
2011-05-12,W ,270.0,0.0,3.0,84.0,1.0,4.1,22.2,19.0,27.4
2011-05-13,NW,315.0,1.0,4.0,84.0,0.0,4.8,22.0,19.0,27.6
2011-05-14,W ,270.0,1.0,3.0,89.0,6.0,4.1,21.7,19.0,26.0
2011-05-15,NW,315.0,0.0,3.0,82.0,9.0,1.3,21.8,19.0,26.6
2011-05-16,W ,270.0,0.0,2.0,82.0,5.0,4.0,21.9,19.0,26.8
2011-05-17,NW,315.0,0.0,3.0,77.0,2.0,4.5,21.6,18.0,27.2
2011-05-18,NW,315.0,1.0,3.0,88.0,0.0,3.7,21.2,18.0,26.1
2011-05-19,NW,315.0,1.0,3.0,83.0,,2.1,21.9,18.0,24.0
2011-05-20,NW,315.0,0.0,2.0,85.0,,3.4,21.0,18.0,25.0
2011-05-21,N ,360.0,0.0,3.0,88.0,30.0,3.5,21.2,19.0,26.3
2011-05-22,W ,270.0,0.0,3.0,87.0,0.0,3.0,21.0,19.0,25.6
2011-05-23,W ,270.0,1.0,3.0,86.0,9.0,2.5,21.4,18.0,25.8
2011-05-24,W ,270.0,1.0,4.0,89.0,2.0,3.3,22.2,20.0,25.8
2011-05-25,W ,270.0,1.0,3.0,89.0,0.0,1.7,21.4,18.0,25.4
2011-05-26,W ,270.0,0.0,2.0,90.0,8.0,3.2,21.1,18.0,26.3
2011-05-27,NW,315.0,0.0,3.0,94.0,4.0,1.7,21.4,19.0,25.0
2011-05-28,E ,90.0,1.0,3.0,88.0,3.0,0.1,21.4,19.0,24.9
2011-05-29,W ,270.0,0.0,3.0,80.0,0.0,0.2,21.2,18.0,25.6
2011-05-30,W ,270.0,0.0,3.0,80.0,0.0,2.8,21.6,19.0,25.2
2011-05-31,W ,270.0,0.0,3.0,90.0,0.0,3.0,20.9,19.0,25.6
2011-06-01,W ,270.0,0.0,2.0,87.0,0.0,1.9,22.0,19.0,26.0
2011-06-02,NW,315.0,0.0,2.0,83.0,6.0,4.3,22.4,19.0,27.0
2011-06-03,E ,90.0,1.0,3.0,69.0,0.0,4.0,22.2,20.0,27.8
2011-06-04,S ,180.0,1.0,4.0,82.0,6.0,4.8,20.8,19.0,25.8
2011-06-05,W ,270.0,0.0,2.0,80.0,38.0,0.9,21.8,19.0,26.2
2011-06-06,NW,315.0,0.0,2.0,73.0,0.0,2.3,21.5,19.0,26.3
2011-06-07,NW,315.0,0.0,2.0,74.0,0.0,4.1,21.5,18.0,27.0
2011-06-08,NW,315.0,0.0,2.0,64.0,,4.7,22.2,18.0,26.8
2011-06-09,W ,270.0,1.0,3.0,70.0,0.0,4.5,21.6,18.0,26.6
2011-06-10,W ,270.0,0.0,3.0,76.0,1.0,4.7,21.6,18.0,25.4
2011-06-11,NW,315.0,0.0,2.0,66.0,0.0,4.1,20.9,18.0,26.2
2011-06-12,W ,270.0,0.0,3.0,78.0,23.0,4.8,20.5,18.0,25.8
2011-06-13,NW,315.0,0.0,2.0,78.0,0.0,2.9,21.9,18.0,26.0
2011-06-14,W ,270.0,1.0,3.0,79.0,0.0,5.4,21.8,18.0,26.4
2011-06-15,NW,315.0,0.0,3.0,78.0,0.0,3.3,21.3,19.0,27.5
2011-06-16,NW,315.0,0.0,2.0,75.0,0.0,6.1,21.0,17.0,26.7
2011-06-17,W ,270.0,1.0,3.0,72.0,0.0,5.3,20.7,17.0,27.0
2011-06-18,NW,315.0,0.0,3.0,72.0,0.0,6.5,19.9,16.0,25.7
2011-06-19,W ,270.0,0.0,2.0,80.0,0.0,4.8,20.4,16.0,25.0
2011-06-20,NW,315.0,0.0,2.0,75.0,0.0,5.9,20.6,17.0,25.8
2011-06-21,NW,315.0,0.0,3.0,79.0,0.0,2.5,21.4,18.0,26.9
2011-06-22,NW,315.0,1.0,3.0,77.0,0.0,4.3,21.5,17.0,26.8
2011-06-23,E ,90.0,0.0,3.0,73.0,0.0,4.5,21.7,18.0,26.5
2011-06-24,NW,315.0,0.0,3.0,77.0,0.0,5.4,21.4,18.0,27.1
2011-06-25,NW,315.0,1.0,3.0,80.0,0.0,4.2,20.9,17.0,27.0
2011-06-26,W ,270.0,0.0,3.0,67.0,0.0,5.5,22.4,17.0,27.3
2011-06-27,E ,90.0,1.0,6.0,84.0,0.0,6.1,21.7,17.0,25.4
2011-06-28,W ,270.0,1.0,3.0,95.0,60.0,0.7,20.5,20.0,25.4
2011-06-29,NW,315.0,1.0,3.0,87.0,6.0,1.5,20.7,19.0,24.9
2011-06-30,NW,315.0,0.0,2.0,93.0,0.0,1.5,20.3,19.0,24.0
2011-07-01,NW,315.0,0.0,2.0,86.0,23.0,0.6,20.2,18.0,23.4
2011-07-02,W ,270.0,0.0,2.0,87.0,0.0,0.0,20.5,18.0,25.6
2011-07-03,NW,315.0,0.0,3.0,87.0,0.0,2.3,20.8,18.0,24.8
2011-07-04,W ,270.0,1.0,3.0,88.0,0.0,4.1,21.0,18.0,25.2
2011-07-05,NW,315.0,1.0,4.0,88.0,0.0,2.4,20.5,18.0,25.2
2011-07-06,W ,270.0,0.0,3.0,82.0,0.0,3.9,21.3,18.0,26.1
2011-07-07,NW,315.0,1.0,4.0,80.0,0.0,3.7,20.9,18.0,26.3
2011-07-08,W ,270.0,0.0,3.0,83.0,0.0,3.2,20.7,17.0,25.4
2011-07-09,W ,270.0,0.0,3.0,84.0,0.0,5.3,21.5,18.0,25.8
2011-07-10,NW,315.0,0.0,3.0,76.0,0.0,4.1,21.4,18.0,25.9
2011-07-11,NW,315.0,0.0,2.0,80.0,0.0,4.1,21.2,18.0,25.3
2011-07-12,NW,315.0,0.0,2.0,83.0,0.0,4.1,21.2,18.0,26.4
2011-07-13,W ,270.0,0.0,3.0,90.0,0.0,3.6,20.8,18.0,25.2
2011-07-14,W ,270.0,1.0,3.0,83.0,3.0,3.4,21.3,18.0,26.2
2011-07-15,NW,315.0,0.0,3.0,83.0,0.0,5.5,21.7,18.0,26.2
2011-07-16,W ,270.0,0.0,3.0,83.0,0.0,4.2,20.7,18.0,26.3
2011-07-17,NW,270.0,0.0,2.0,86.0,2.0,3.1,19.8,18.0,25.2
2011-07-18,W ,270.0,0.0,2.0,89.0,8.0,2.7,20.4,17.0,25.0
2011-07-19,NW,315.0,1.0,3.0,88.0,0.0,3.5,20.8,18.0,25.0
2011-07-20,W ,270.0,0.0,2.0,84.0,0.0,3.5,21.1,18.0,25.2
2011-07-21,NW,315.0,1.0,5.0,84.0,0.0,2.9,20.8,18.0,25.7
2011-07-22,W ,270.0,1.0,3.0,77.0,0.0,3.6,21.1,18.0,25.8
2011-07-23,NW,315.0,1.0,3.0,82.0,0.0,3.5,21.4,18.0,25.7
2011-07-24,NW,315.0,1.0,4.0,82.0,0.0,3.1,21.2,18.0,26.7
2011-07-25,W ,270.0,1.0,3.0,78.0,0.0,6.5,20.7,17.0,25.8
2011-07-26,W ,270.0,1.0,3.0,70.0,0.0,5.2,20.8,16.0,26.8
2011-07-27,NW,315.0,1.0,3.0,78.0,0.0,5.4,20.4,17.0,25.4
2011-07-28,W ,270.0,1.0,3.0,75.0,0.0,5.4,20.5,17.0,26.2
2011-07-29,NW,315.0,0.0,2.0,76.0,0.0,5.3,21.3,17.0,25.8
2011-07-30,W ,270.0,1.0,3.0,78.0,0.0,4.9,20.6,17.0,25.6
2011-07-31,W ,270.0,0.0,2.0,71.0,0.0,4.7,20.4,16.0,26.2
2011-08-01,NW,315.0,1.0,5.0,76.0,0.0,4.9,21.6,16.0,27.8
2011-08-02,W ,270.0,1.0,4.0,66.0,0.0,5.7,23.0,18.0,28.8
2011-08-03,E ,90.0,2.0,6.0,78.0,0.0,5.9,21.6,18.0,26.6
2011-08-04,NW,315.0,1.0,4.0,78.0,0.0,6.1,20.8,18.0,25.2
2011-08-05,W ,270.0,0.0,2.0,78.0,,2.8,21.4,18.0,25.8
2011-08-06,NW,315.0,2.0,6.0,78.0,0.0,3.8,20.4,17.0,26.3
2011-08-07,W ,270.0,0.0,3.0,80.0,0.0,5.5,19.8,17.0,24.8
2011-08-08,W ,270.0,1.0,4.0,77.0,0.0,2.9,20.9,17.0,26.5
2011-08-09,W ,270.0,1.0,3.0,70.0,0.0,5.5,21.3,17.0,26.9
2011-08-10,NW,315.0,1.0,4.0,68.0,0.0,4.9,21.3,17.0,26.4
2011-08-11,NW,315.0,1.0,5.0,80.0,0.0,3.3,20.9,17.0,26.6
2011-08-12,W ,270.0,1.0,3.0,74.0,0.0,3.9,20.9,17.0,26.8
2011-08-13,NW,315.0,1.0,3.0,72.0,0.0,3.7,21.3,17.0,27.5
2011-08-14,NW,315.0,1.0,4.0,77.0,0.0,6.1,21.4,18.0,27.2
2011-08-15,NW,315.0,0.0,3.0,81.0,,4.3,21.1,17.0,26.6
2011-08-16,NW,315.0,0.0,3.0,81.0,0.0,4.7,20.7,17.0,26.9
2011-08-17,NW,315.0,0.0,3.0,76.0,0.0,4.7,21.2,17.0,26.4
2011-08-18,NW,315.0,0.0,3.0,89.0,0.0,3.1,20.6,18.0,25.3
2011-08-19,W ,270.0,0.0,3.0,84.0,3.0,1.5,20.8,17.0,25.0
2011-08-20,NW,315.0,1.0,4.0,77.0,0.0,3.9,21.5,17.0,26.6
2011-08-21,NW,315.0,0.0,3.0,76.0,0.0,3.7,21.0,17.0,26.5
2011-08-22,NW,315.0,0.0,3.0,75.0,0.0,5.5,20.6,17.0,27.4
2011-08-23,W ,270.0,0.0,4.0,78.0,0.0,5.2,20.5,17.0,25.5
2011-08-24,NW,315.0,1.0,4.0,73.0,0.0,3.3,21.0,17.0,27.1
2011-08-25,NW,315.0,1.0,4.0,70.0,0.0,5.9,21.0,17.0,26.6
2011-08-26,NW,315.0,1.0,5.0,70.0,0.0,5.4,20.1,17.0,25.6
2011-08-27,W ,270.0,0.0,2.0,60.0,0.0,3.7,20.6,16.0,27.0
2011-08-28,W ,270.0,0.0,3.0,65.0,0.0,6.4,22.4,17.0,27.1
2011-08-29,W ,270.0,0.0,2.0,73.0,0.0,4.4,20.9,17.0,27.4
2011-08-30,NW,315.0,0.0,3.0,76.0,0.0,4.3,20.3,17.0,27.3
